,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,name,enc
119,119.0,119.0,,,,,,joy,"[-0.12701405584812164, 0.08715079724788666, 0.023718100041151047, -0.005644174292683601, 0.03447987884283066, -0.06589915603399277, -0.04881677031517029, -0.1428655982017517, 0.17728163301944733, -0.06568789482116699, 0.23386389017105103, -0.021014150232076645, -0.16929639875888824, -0.12779153883457184, 0.0992402583360672, 0.0666901096701622, -0.13214120268821716, -0.1234627217054367, -0.06682562828063965, -0.08011417090892792, 0.0012943055480718613, -0.006095224991440773, 0.10176090896129608, 0.01764698512852192, -0.1940852701663971, -0.3835490047931671, -0.09360212832689285, -0.19506266713142395, 0.005958668887615204, -0.0036689103581011295, -0.012210175395011902, 0.0065575335174798965, -0.17601320147514343, -0.07618726789951324, -0.005940556526184082, 0.06487580388784409, -0.0021173330023884773, -0.021234523504972458, 0.17894388735294342, -0.06502416729927063, -0.10822397470474243, -0.06441362202167511, 0.034481145441532135, 0.20525921881198883, 0.18224960565567017, 0.04507066309452057, 0.08631180226802826, -0.05910903215408325, 0.10540791600942612, -0.2441282719373703, 0.1429760605096817, 0.0790708139538765, 0.08422096818685532, 0.04812239482998848, 0.10916092246770859, -0.11151357740163803, -0.0029553156346082687, 0.08674117922782898, -0.2197466939687729, 0.09029500931501389, 0.0774046927690506, 0.021596822887659073, -0.09931733459234238, -0.005951089784502983, 0.2790111005306244, 0.183323472738266, -0.12625901401042938, -0.08071058988571167, 0.13885678350925446, -0.1109694242477417, -0.0276164673268795, 0.03867395222187042, -0.13305875658988953, -0.23474149405956268, -0.294867604970932, 0.0933489054441452, 0.3735266625881195, 0.14042247831821442, -0.16574536263942719, 0.03880558907985687, -0.11601467430591583, -0.004232306033372879, 0.041789256036281586, 0.010079845786094666, -0.06716473400592804, -0.0035953987389802933, -0.11709124594926834, 0.059794578701257706, 0.17282873392105103, -0.0017015468329191208, -0.07195663452148438, 0.19203539192676544, -0.05349135771393776, 0.03272233530879021, 0.02047917991876602, 0.1053728237748146, -0.12182009220123291, -0.018880339339375496, -0.13625623285770416, -0.038266874849796295, 0.1447545289993286, 0.025987684726715088, 0.007174279540777206, 0.10477560758590698, -0.1465638130903244, 0.17200642824172974, -0.026640312746167183, -0.017167024314403534, 0.03593781962990761, 0.002266538329422474, -0.05802512913942337, -0.0587971992790699, 0.10869523137807846, -0.19972673058509827, 0.15905843675136566, 0.08862726390361786, 0.020826561376452446, 0.20660783350467682, 0.01040923222899437, 0.061608947813510895, -0.0016058813780546188, 0.024439737200737, -0.19969287514686584, -0.06548013538122177, 0.029297510161995888, 0.05591928958892822, 0.05632380396127701, 0.08181200921535492]"
120,120.0,,,,,,,joy,"[-0.044339004904031754, 0.13053593039512634, 0.122475266456604, -0.06063224747776985, -0.108851358294487, 0.0021877936087548733, 0.031579189002513885, -0.04065035283565521, 0.16091199219226837, -0.04639158397912979, 0.2685484290122986, -0.1073550134897232, -0.2602461874485016, -0.07684336602687836, -0.03968888521194458, 0.08077967911958694, -0.11962868273258209, -0.058184653520584106, -0.06695292890071869, -0.05530191585421562, 0.06828423589468002, 0.08847969025373459, -0.011967454105615616, -0.008479787036776543, -0.04307015985250473, -0.37281936407089233, -0.05330846831202507, -0.10942338407039642, 0.05216720700263977, -0.1678875982761383, -0.036694251000881195, 0.048357199877500534, -0.17691639065742493, -0.06638944894075394, -0.09452379494905472, 0.055061161518096924, -0.11895021051168442, -0.08794384449720383, 0.18829290568828583, 0.02094282954931259, -0.1534966230392456, 0.0323767215013504, -0.022088278084993362, 0.26331859827041626, 0.15736284852027893, 0.007961847819387913, 0.011642133817076683, -0.0790676400065422, 0.08573995530605316, -0.2212478220462799, 0.029427584260702133, 0.2149926722049713, 0.10366889089345932, 0.04758303984999657, 0.09404466301202774, -0.11595313996076584, -0.003922617062926292, 0.06056348234415054, -0.17526361346244812, 0.015058131888508797, 0.08291559666395187, -0.07283943146467209, 0.000700339674949646, -0.08861598372459412, 0.18013915419578552, 0.029578007757663727, -0.04728727042675018, -0.045208659023046494, 0.13980905711650848, -0.12706723809242249, -0.05986534431576729, 0.05533648654818535, -0.12394849210977554, -0.15573738515377045, -0.2750896215438843, 0.11643562465906143, 0.37249132990837097, 0.11640710383653641, -0.1421661376953125, 0.033874597400426865, -0.10364089161157608, -0.02134128287434578, 0.0884874165058136, 0.04850092902779579, -0.09224934875965118, 0.009026896208524704, -0.12995290756225586, 0.08411581814289093, 0.1137029305100441, -0.07998725026845932, 0.002733531640842557, 0.17929720878601074, 0.008153051137924194, 0.037914831191301346, 0.033087655901908875, -0.016762226819992065, -0.06845906376838684, 0.02390294522047043, -0.08167099952697754, 0.06185779348015785, 0.08423616737127304, -0.1716488003730774, -0.032926805317401886, 0.10102664679288864, -0.20194488763809204, 0.10744072496891022, 0.02099183388054371, -0.07114440947771072, 0.0028613097965717316, -0.07451485097408295, -0.057515062391757965, 0.004230648744851351, 0.17939671874046326, -0.2597523331642151, 0.18183574080467224, 0.14444632828235626, -0.019612684845924377, 0.16282272338867188, 0.049132898449897766, 0.08886237442493439, -0.07061158120632172, -0.0815417617559433, -0.17347535490989685, -0.06721434742212296, 0.05487098544836044, 0.06207136809825897, 0.015515608713030815, 0.03499732166528702]"
121,121.0,,,,,,,joy,"[-0.1696811318397522, 0.058469463139772415, 0.03745732828974724, -0.010924547910690308, 0.0010110584553331137, -0.013342026621103287, -0.04821579158306122, -0.15154528617858887, 0.20337234437465668, -0.09500449150800705, 0.23116961121559143, 0.04716220498085022, -0.12442933022975922, -0.1483384072780609, 0.07613977789878845, 0.08962740004062653, -0.16645006835460663, -0.1447204053401947, -0.0549016073346138, -0.0961160883307457, 0.006364405155181885, -0.006441466510295868, 0.08224368095397949, 0.018499165773391724, -0.1796504706144333, -0.3985983729362488, -0.095210000872612, -0.20398905873298645, 0.005970044061541557, -0.014427891932427883, -0.0009616091847419739, -0.003060780931264162, -0.18551358580589294, -0.03679671511054039, -0.02694723755121231, 0.09489287436008453, -0.02620731294155121, 0.01803765445947647, 0.1685108244419098, -0.025955475866794586, -0.15848569571971893, -0.06913840025663376, 0.048180900514125824, 0.21751490235328674, 0.19731727242469788, 0.05597798526287079, 0.04720295965671539, -0.047984715551137924, 0.10729978233575821, -0.18840160965919495, 0.15263772010803223, 0.09912469238042831, 0.1065172329545021, 0.06337764114141464, 0.0934307724237442, -0.10396832227706909, 0.018418436869978905, 0.04168020188808441, -0.17638666927814484, 0.06530448794364929, 0.09817782044410706, -0.03200642019510269, -0.08627478778362274, 0.022797921672463417, 0.2615791857242584, 0.18551115691661835, -0.09390940517187119, -0.10480386763811111, 0.1188989207148552, -0.1446986049413681, -0.05818242207169533, 0.04148437827825546, -0.1451951414346695, -0.2147703468799591, -0.2972199618816376, 0.041994787752628326, 0.40632885694503784, 0.12669435143470764, -0.15665200352668762, 0.0181556586176157, -0.0940791666507721, -0.016767382621765137, 0.11081599444150925, 0.08439253270626068, -0.05820601433515549, 0.027391018345952034, -0.08640176057815552, 0.04612189531326294, 0.16799792647361755, 0.02269292250275612, -0.057654719799757004, 0.19688929617404938, -0.031087972223758698, 0.05047846958041191, 0.02732889913022518, 0.0583212748169899, -0.05595551058650017, 0.014864610508084297, -0.11990879476070404, -0.04030704125761986, 0.06440775096416473, 0.03732790797948837, 0.021146034821867943, 0.0439043790102005, -0.15850888192653656, 0.17678090929985046, 0.022202031686902046, 0.031822849065065384, 0.03501791134476662, 0.00823216699063778, -0.07861021906137466, -0.06656436622142792, 0.11948829889297485, -0.2032237946987152, 0.17436109483242035, 0.12910152971744537, 0.02196316421031952, 0.20014451444149017, 0.04206641763448715, 0.07856874167919159, -0.027578052133321762, -0.008088503032922745, -0.2138763964176178, 0.004437963478267193, 0.019577214494347572, -0.0026411712169647217, 0.06873038411140442, 0.07629689574241638]"
122,122.0,,,,,,,joy,"[-0.13352307677268982, 0.09667970985174179, -0.008745516650378704, 0.0027253865264356136, 0.012330747209489346, -0.05490228533744812, -0.015885712578892708, -0.18683117628097534, 0.16406384110450745, -0.07839427888393402, 0.20788009464740753, -0.016232077032327652, -0.1833460032939911, -0.14529947936534882, 0.09354472905397415, 0.05582449212670326, -0.1281542032957077, -0.11855287849903107, -0.07797030359506607, -0.08307215571403503, -0.004244224168360233, -0.007397078908979893, 0.1491384506225586, -0.010498838499188423, -0.1815812587738037, -0.38246339559555054, -0.1009310930967331, -0.18146410584449768, 0.031682759523391724, -0.010579830035567284, 0.01748260110616684, 0.044146597385406494, -0.180600106716156, -0.04723526909947395, -0.020035848021507263, 0.09067472815513611, -0.01955427974462509, -0.0007641399279236794, 0.21583835780620575, -0.06962896138429642, -0.13417044281959534, -0.051622405648231506, 0.051353421062231064, 0.212137371301651, 0.1829337328672409, 0.028325047343969345, 0.07249584794044495, -0.05926552414894104, 0.10752308368682861, -0.18707679212093353, 0.14220845699310303, 0.08434240520000458, 0.07383802533149719, 0.051599010825157166, 0.08558918535709381, -0.0722476914525032, 0.00562359020113945, 0.05188051611185074, -0.21160680055618286, 0.05254223197698593, 0.10685144364833832, -0.020703628659248352, -0.1098770722746849, -0.007241937797516584, 0.24887962639331818, 0.15331898629665375, -0.11197775602340698, -0.08114326745271683, 0.12320394068956375, -0.15927770733833313, -0.0369974747300148, 0.051738251000642776, -0.12939035892486572, -0.19125939905643463, -0.2950199246406555, 0.0715985894203186, 0.3769148886203766, 0.10878859460353851, -0.11531330645084381, 0.031342096626758575, -0.07906470447778702, -0.06384208053350449, 0.04084309935569763, 0.0663013681769371, -0.06482827663421631, -0.0028077419847249985, -0.09087898582220078, 0.07584941387176514, 0.1902080476284027, -0.02088487148284912, -0.07502489537000656, 0.18193966150283813, -0.02537735179066658, 0.03555172681808472, 0.007565696723759174, 0.09430867433547974, -0.10292599350214005, -0.023630306124687195, -0.11570517718791962, -0.014808137901127338, 0.10927169024944305, -0.02274351753294468, -0.013151378370821476, 0.07924406230449677, -0.14965865015983582, 0.20081332325935364, -0.008783617988228798, -0.020721638575196266, 0.040717754513025284, -0.025521157309412956, -0.048799533396959305, -0.05346318334341049, 0.1021457388997078, -0.2070467323064804, 0.17130491137504578, 0.10348770767450333, 0.013290987350046635, 0.18941856920719147, 0.00523225124925375, 0.08407871425151825, -0.00046399887651205063, 0.049696799367666245, -0.1970585286617279, -0.0844990462064743, 0.035292111337184906, 0.042648911476135254, 0.0622321292757988, 0.07346751540899277]"
123,123.0,,,,,,,joy,"[-0.19483567774295807, 0.08763439953327179, 0.09678217023611069, -0.00932234711945057, -0.03802388161420822, -0.06419317424297333, -0.05411551892757416, -0.15468673408031464, 0.15523284673690796, -0.08782680332660675, 0.24933473765850067, 0.036673858761787415, -0.17903347313404083, -0.11343994736671448, 0.036523666232824326, 0.1063954085111618, -0.08889096975326538, -0.11496177315711975, -0.06563439965248108, -0.07535798847675323, 0.0688181072473526, 0.022790180519223213, 0.06695576757192612, -0.011139560490846634, -0.1726810187101364, -0.3859115540981293, -0.10326321423053741, -0.11781314760446548, -0.0012302855029702187, -0.003022376447916031, -0.04019249603152275, -0.017479265108704567, -0.21083445847034454, -0.08072426170110703, -0.01275610737502575, 0.10652149468660355, -0.011700429953634739, -0.015925340354442596, 0.1499246060848236, -0.06004110723733902, -0.18859153985977173, -0.024247989058494568, 0.06945116817951202, 0.2216247171163559, 0.1835329681634903, 0.028343992307782173, 0.10175439715385437, -0.11455218493938446, 0.07676459848880768, -0.12388259917497635, 0.1308709681034088, 0.08195178955793381, 0.08251925557851791, 0.05717836320400238, 0.05643118917942047, -0.07526171952486038, 0.0046599190682172775, 0.06554071605205536, -0.15377074480056763, 0.04316706582903862, 0.12586644291877747, -0.04805206507444382, -0.08984839171171188, -0.015411395579576492, 0.2176564633846283, 0.10443364828824997, -0.09881304204463959, -0.13138574361801147, 0.0941968783736229, -0.1641196459531784, -0.051816150546073914, 0.056934189051389694, -0.15658624470233917, -0.18168330192565918, -0.34782910346984863, 0.05183786898851395, 0.41672760248184204, 0.0858762264251709, -0.17258904874324799, 0.03533367067575455, -0.09406444430351257, -0.01793290115892887, 0.12460681051015854, 0.09028501808643341, -0.013739220798015594, 0.05660533532500267, -0.10581477731466293, 0.08275709301233292, 0.2505800724029541, -0.02151596173644066, -0.04353868216276169, 0.20013053715229034, 0.031177004799246788, 0.010220074094831944, 0.03481470048427582, 0.12396629899740219, -0.07911564409732819, -0.02436646819114685, -0.11051551252603531, -0.03188460320234299, 0.0895213633775711, 0.0011014388874173164, 0.004671917296946049, 0.07443919777870178, -0.17923671007156372, 0.15991732478141785, 0.017819037660956383, 0.029809672385454178, 0.044296298176050186, -0.02179749310016632, -0.0812290757894516, -0.11299706995487213, 0.09955862164497375, -0.1633419245481491, 0.14546921849250793, 0.1475251168012619, 0.017702165991067886, 0.16293677687644958, 0.05352877452969551, 0.08227217942476273, -0.024614136666059494, 0.015174790285527706, -0.16289177536964417, -0.029289206489920616, 0.03917977958917618, 0.022109244018793106, 0.12195643782615662, 0.061145879328250885]"
124,124.0,,,,,,,joy,"[-0.20158077776432037, 0.09086060523986816, 0.07213857769966125, -0.039205506443977356, -0.03130689635872841, -0.04965772107243538, -0.04466291144490242, -0.14795172214508057, 0.20840837061405182, -0.11111917346715927, 0.27427151799201965, 0.036626528948545456, -0.14604118466377258, -0.17241480946540833, 0.0464310348033905, 0.11139315366744995, -0.1388479471206665, -0.13883765041828156, -0.02312244288623333, -0.041560351848602295, 0.05048877000808716, -0.017887458205223083, 0.08024167269468307, 0.004522146191447973, -0.17422805726528168, -0.3935764729976654, -0.10386218130588531, -0.1485971361398697, 0.03229793906211853, -0.05034045875072479, -0.06802825629711151, -0.03266582638025284, -0.21632041037082672, -0.08479491621255875, -0.05409723147749901, 0.09333285689353943, 0.011598363518714905, -0.02765158750116825, 0.14860962331295013, -0.02616247534751892, -0.19673481583595276, -0.0585303008556366, -0.0054211001843214035, 0.21558275818824768, 0.17226406931877136, 0.016929809004068375, 0.08649396896362305, -0.08360588550567627, 0.08812882006168365, -0.160670667886734, 0.13582614064216614, 0.07250568270683289, 0.1009717807173729, -0.006802338175475597, 0.060377176851034164, -0.09148922562599182, -0.019583042711019516, 0.04441806674003601, -0.14712893962860107, 0.02692316472530365, 0.10773582011461258, -0.0236827339977026, -0.09344203025102615, -0.0028429976664483547, 0.22727349400520325, 0.1339932382106781, -0.08656050264835358, -0.11877486109733582, 0.11870627105236053, -0.11179458349943161, -0.0193192008882761, 0.04040931537747383, -0.1416555494070053, -0.2010335475206375, -0.31120017170906067, 0.08162389695644379, 0.3881477415561676, 0.08559413999319077, -0.1689213067293167, 0.04463975876569748, -0.12320839613676071, 0.0010993126779794693, 0.09441331028938293, 0.09092910587787628, -0.026444856077432632, 0.0788157731294632, -0.12113922089338303, 0.06371227651834488, 0.18401160836219788, -0.04114433750510216, -0.02698970027267933, 0.188239187002182, -0.01380712166428566, 0.030725140124559402, 0.030951984226703644, 0.08726533502340317, -0.07103326916694641, 0.02816101722419262, -0.07749103009700775, -0.008354293182492256, 0.13533394038677216, 0.006333933211863041, -0.0017512026242911816, 0.08186527341604233, -0.17708326876163483, 0.11788587272167206, 0.010145490057766438, 0.000876210629940033, 0.058477193117141724, -0.0313444584608078, -0.06566473096609116, -0.13075600564479828, 0.07666967064142227, -0.18549658358097076, 0.14758050441741943, 0.15681768953800201, -0.005884263198822737, 0.19358383119106293, 0.05665617436170578, 0.07716860622167587, 0.002908913418650627, 0.0194593146443367, -0.1554296761751175, -0.015053539536893368, 0.046109579503536224, 0.010870669037103653, 0.07168253511190414, 0.045751772820949554]"
125,125.0,,,,,,,joy,"[-0.17562608420848846, 0.09627198427915573, 0.049322307109832764, -0.020210672169923782, -0.0592857263982296, -0.024642035365104675, -0.021709371358156204, -0.17519399523735046, 0.1905597746372223, -0.0771854817867279, 0.2507433593273163, 0.059763044118881226, -0.12249018251895905, -0.1532915234565735, 0.08810006082057953, 0.054418426007032394, -0.14139331877231598, -0.14021983742713928, -0.050440024584531784, -0.05728473141789436, 0.015980791300535202, 0.016954252496361732, 0.08373631536960602, 0.028467511758208275, -0.18439142405986786, -0.37403836846351624, -0.08855526149272919, -0.14831659197807312, 0.0691947415471077, -0.05498667433857918, -0.011729402467608452, 0.0158518198877573, -0.21795885264873505, -0.09080816805362701, -0.029019232839345932, 0.10415253043174744, -0.033344000577926636, -0.01938101276755333, 0.1682899296283722, -0.02423502504825592, -0.16699570417404175, -0.046117667108774185, 0.01531465258449316, 0.2542378008365631, 0.2440139651298523, -0.017306668683886528, 0.0778081864118576, -0.06495840847492218, 0.13465918600559235, -0.23335464298725128, 0.11552613973617554, 0.07851628959178925, 0.09272319078445435, 0.02206779271364212, 0.08862324804067612, -0.07838921993970871, 0.007656984031200409, 0.04627908766269684, -0.18273362517356873, 0.077163927257061, 0.11330408602952957, -0.06080418825149536, -0.04311515390872955, 0.043634600937366486, 0.22443164885044098, 0.11252184957265854, -0.0673396959900856, -0.09977634996175766, 0.0986822172999382, -0.15139251947402954, -0.04388977587223053, 0.072771355509758, -0.1144440546631813, -0.2083388715982437, -0.3296970725059509, 0.08123544603586197, 0.43042150139808655, 0.1216336190700531, -0.17284663021564484, 0.055318836122751236, -0.11251284927129745, -0.008912917226552963, 0.11514067649841309, 0.0671558678150177, -0.0442134365439415, 0.020011357963085175, -0.15202170610427856, 0.07713857293128967, 0.22819045186042786, -0.006011882796883583, -0.04167799651622772, 0.2406407743692398, 0.016142379492521286, 0.02056300640106201, 0.08629702776670456, 0.11195234954357147, -0.07754437625408173, -0.01437983475625515, -0.12573130428791046, -0.022991690784692764, 0.09503576159477234, 0.0007490059360861778, 0.02752772718667984, 0.08746405690908432, -0.16866986453533173, 0.17987611889839172, -0.0023978790268301964, 0.005706962198019028, 0.030125591903924942, -0.0829031765460968, -0.07534006983041763, -0.07673794031143188, 0.09843598306179047, -0.21280886232852936, 0.14221949875354767, 0.11068963259458542, -0.005694813095033169, 0.20465339720249176, 0.037509486079216, 0.04581071063876152, -0.015935393050312996, 0.0066190194338560104, -0.10389231890439987, -0.022062217816710472, 0.028697654604911804, 0.014221301302313805, 0.06797544658184052, 0.05039606988430023]"
126,126.0,,,,,,,joy,"[-0.1603700816631317, 0.12092947214841843, 0.07299815863370895, -0.029016807675361633, -0.040250737220048904, -0.03593727946281433, -0.05435236543416977, -0.17332926392555237, 0.1766122728586197, -0.08306741714477539, 0.2870977818965912, 0.03836684674024582, -0.15422558784484863, -0.16777774691581726, 0.04159747436642647, 0.08585560321807861, -0.14966079592704773, -0.13777059316635132, -0.03159361705183983, -0.039482973515987396, 0.062274906784296036, 0.010233434848487377, 0.07312541455030441, -0.014669351279735565, -0.17346972227096558, -0.37683388590812683, -0.08480630815029144, -0.1449122428894043, 0.03956779092550278, -0.03924724459648132, -0.03993700444698334, -0.03247667849063873, -0.2140568494796753, -0.10055463016033173, -0.010575992986559868, 0.09113214910030365, -0.003988273441791534, -0.006285700015723705, 0.15843763947486877, -0.05317810922861099, -0.18680861592292786, -0.047550611197948456, 0.034710802137851715, 0.2211209535598755, 0.20919813215732574, 0.021789120510220528, 0.0743405818939209, -0.0960473120212555, 0.11591783165931702, -0.17897464334964752, 0.16014525294303894, 0.07564659416675568, 0.13123846054077148, 0.023716116324067116, 0.07379572838544846, -0.09942388534545898, -0.017910733819007874, 0.06385672092437744, -0.15596574544906616, 0.053096894174814224, 0.13169018924236298, -0.032741956412792206, -0.0577525831758976, 0.021810997277498245, 0.22628290951251984, 0.1084364727139473, -0.0828515887260437, -0.12965235114097595, 0.10221737623214722, -0.12424109876155853, -0.04488702118396759, 0.06502074748277664, -0.1448533535003662, -0.19418765604496002, -0.3284853398799896, 0.07175121456384659, 0.42398571968078613, 0.092604860663414, -0.18811960518360138, 0.026081927120685577, -0.09852664917707443, 0.012382151558995247, 0.13737067580223083, 0.0712154284119606, -0.014428948052227497, 0.04211137071251869, -0.12979775667190552, 0.05982040986418724, 0.21416379511356354, -0.04506443068385124, -0.07078046351671219, 0.2031601518392563, -0.011796411126852036, 0.044739484786987305, 0.057459913194179535, 0.08847785741090775, -0.058048367500305176, 0.019158776849508286, -0.11188727617263794, -0.015578058548271656, 0.09586825966835022, 0.02801371179521084, 0.011124460026621819, 0.09725382179021835, -0.1396314799785614, 0.11783567070960999, 0.004582916386425495, 0.03155308961868286, 0.04689314216375351, -0.04530720412731171, -0.07468273490667343, -0.12797653675079346, 0.0933898538351059, -0.19236521422863007, 0.17113903164863586, 0.1209118664264679, -0.005729352124035358, 0.17781545221805573, 0.055637553334236145, 0.06239115446805954, 0.021024903282523155, 0.00850753765553236, -0.14291490614414215, -0.018376506865024567, 0.044555939733982086, 0.01433563232421875, 0.10037942975759506, 0.03506423532962799]"
127,127.0,,,,,,,joy,"[-0.16912533342838287, 0.09502992779016495, 0.06412323564291, -0.025534234941005707, -0.026134926825761795, -0.05015234649181366, -0.050844673067331314, -0.16988688707351685, 0.17610277235507965, -0.10123616456985474, 0.261649489402771, 0.05143194645643234, -0.1553441733121872, -0.17047792673110962, 0.04934806004166603, 0.0831085741519928, -0.14247409999370575, -0.14867763221263885, -0.06269408762454987, -0.029032409191131592, -0.0014988158363848925, 0.011923499405384064, 0.12274347990751266, -0.01789187453687191, -0.1616857498884201, -0.4080303907394409, -0.0793340802192688, -0.13008825480937958, 0.01765577867627144, -0.04085564240813255, -0.01760116219520569, -0.01403631642460823, -0.21277670562267303, -0.058270424604415894, -0.02636861801147461, 0.09659327566623688, -0.020013907924294472, -0.004931765608489513, 0.1963077038526535, -0.034296710044145584, -0.21388836205005646, -0.06031658127903938, 0.04009968042373657, 0.2379881888628006, 0.1993253529071808, 0.02481651119887829, 0.07273144274950027, -0.09231293201446533, 0.11960052698850632, -0.17551492154598236, 0.16077768802642822, 0.08036716282367706, 0.0972171276807785, 0.005037585273385048, 0.07809852063655853, -0.0840722993016243, -0.01929248869419098, 0.040644023567438126, -0.13910306990146637, 0.03366177901625633, 0.125263512134552, -0.01598772406578064, -0.09151699393987656, -0.002439521485939622, 0.23878495395183563, 0.12684643268585205, -0.08735175430774689, -0.12601865828037262, 0.11913677304983139, -0.15134748816490173, -0.04831426218152046, 0.07277428358793259, -0.13587990403175354, -0.19577884674072266, -0.3258417844772339, 0.054038915783166885, 0.37179577350616455, 0.09746582061052322, -0.15618935227394104, 0.0209658183157444, -0.07806535065174103, 0.00360846146941185, 0.1067170798778534, 0.10599005222320557, -0.048287224024534225, 0.07994026690721512, -0.1153465062379837, 0.0562850683927536, 0.21643200516700745, -0.021012546494603157, -0.08255914598703384, 0.19234803318977356, 0.011269276030361652, 0.03354249149560928, 0.05419585853815079, 0.06495056301355362, -0.05210582911968231, 0.0022063697688281536, -0.15523311495780945, -0.011514797806739807, 0.11324262619018555, 0.03756066411733627, 0.009146666154265404, 0.08812616765499115, -0.13172785937786102, 0.1376699060201645, 0.00984633807092905, 0.010502737946808338, 0.07182128727436066, -0.015305730514228344, -0.07142876088619232, -0.1491992026567459, 0.07573895901441574, -0.18165847659111023, 0.16392351686954498, 0.11853581666946411, 0.02468922920525074, 0.17196233570575714, 0.0638437420129776, 0.08131841570138931, -0.0013363547623157501, 0.04440520331263542, -0.14334407448768616, -0.030205978080630302, 0.03983774781227112, 0.02682345174252987, 0.110254667699337, 0.04689236730337143]"
128,128.0,,,,,,,joy,"[-0.12831097841262817, 0.11272430419921875, 0.052167490124702454, -0.04264359921216965, 0.00941358134150505, -0.04953669011592865, -0.05982118099927902, -0.1761961281299591, 0.171305850148201, -0.09632061421871185, 0.24982298910617828, 0.04381284490227699, -0.15872722864151, -0.14276504516601562, 0.060055725276470184, 0.09037365764379501, -0.15992699563503265, -0.1307281106710434, -0.07519613206386566, -0.05900897830724716, 0.009063554927706718, 0.01746915839612484, 0.12630794942378998, -0.03357226029038429, -0.17154015600681305, -0.3810954689979553, -0.08302494883537292, -0.13974151015281677, 0.035856734961271286, -0.002844461239874363, 0.0015026004984974861, -0.0164636243134737, -0.22740253806114197, -0.04632741957902908, -0.016907062381505966, 0.0742567852139473, -0.01859199069440365, -0.017786923795938492, 0.18266141414642334, -0.02698739990592003, -0.15799422562122345, -0.05284811183810234, 0.040248338133096695, 0.18138834834098816, 0.21651042997837067, 0.03528355062007904, 0.08514916151762009, -0.11192281544208527, 0.11405567079782486, -0.20369909703731537, 0.1761661320924759, 0.06407997757196426, 0.09516473114490509, 0.04716692492365837, 0.0754200667142868, -0.09698392450809479, 0.010795129463076591, 0.0655585303902626, -0.18870428204536438, 0.044529009610414505, 0.12553538382053375, 0.008342912420630455, -0.09496448934078217, 0.02583715319633484, 0.24476797878742218, 0.15484744310379028, -0.09860517084598541, -0.09244734048843384, 0.13294821977615356, -0.1340986043214798, -0.02756759524345398, 0.056655026972293854, -0.11382515728473663, -0.19705846905708313, -0.3002943694591522, 0.05822812020778656, 0.37662404775619507, 0.1255730390548706, -0.1519889384508133, 0.012993534095585346, -0.08731549233198166, -0.003673762083053589, 0.09900480508804321, 0.05365762859582901, -0.0775766596198082, 0.029078932479023933, -0.09470023959875107, 0.07066720724105835, 0.21240173280239105, -0.003765607252717018, -0.08402412384748459, 0.2211916297674179, -0.008721640333533287, 0.038879744708538055, 0.04106467217206955, 0.08338014781475067, -0.06648507714271545, -0.018702037632465363, -0.13882538676261902, -0.03775392845273018, 0.09701058268547058, 0.035113926976919174, -0.004463548772037029, 0.09339413791894913, -0.13373877108097076, 0.16759124398231506, -0.009777616709470749, -0.0005594948306679726, 0.05578954145312309, -0.03126872330904007, -0.04545920714735985, -0.10537242889404297, 0.08397287875413895, -0.16596461832523346, 0.16520404815673828, 0.10367830842733383, 0.011206459254026413, 0.18609845638275146, 0.04726550355553627, 0.08498385548591614, -0.000439484603703022, 0.007282489910721779, -0.1708555519580841, -0.039202362298965454, 0.043585773557424545, 0.029471449553966522, 0.11433824151754379, 0.058889713138341904]"
